   0.0000 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
   0.2500 2.3065e+06 1.2894e+06 3.6145e+06 1.4080e+06 3.4547e+06 1.8299e+06 2.9330e+06
   0.5000 4.4368e+06 2.5082e+06 6.8914e+06 2.7377e+06 6.5796e+06 3.5244e+06 5.6342e+06
   0.7500 6.3839e+06 3.6459e+06 9.8391e+06 3.9749e+06 9.3907e+06 5.0828e+06 8.0861e+06
   1.0000 8.0979e+06 4.6768e+06 1.2381e+07 5.0902e+06 1.1817e+07 6.4678e+06 1.0222e+07
   1.2500 9.5410e+06 5.5799e+06 1.4467e+07 6.0608e+06 1.3813e+07 7.6492e+06 1.1993e+07
   1.5000 1.0698e+07 6.3423e+06 1.6088e+07 6.8734e+06 1.5370e+07 8.6138e+06 1.3386e+07
   1.7500 1.1569e+07 6.9582e+06 1.7262e+07 7.5225e+06 1.6507e+07 9.3586e+06 1.4402e+07
   2.0000 1.2165e+07 7.4279e+06 1.8026e+07 8.0100e+06 1.7259e+07 9.8898e+06 1.5063e+07
   2.2500 1.2508e+07 7.7561e+06 1.8421e+07 8.3423e+06 1.7666e+07 1.0221e+07 1.5401e+07
   2.5000 1.2625e+07 7.9517e+06 1.8498e+07 8.5302e+06 1.7771e+07 1.0373e+07 1.5456e+07
   2.7500 1.2548e+07 8.0273e+06 1.8306e+07 8.5884e+06 1.7622e+07 1.0367e+07 1.5271e+07
   3.0000 1.2309e+07 7.9974e+06 1.7894e+07 8.5334e+06 1.7262e+07 1.0227e+07 1.4890e+07
   3.2500 1.1940e+07 7.8767e+06 1.7308e+07 8.3824e+06 1.6733e+07 9.9767e+06 1.4356e+07
   3.5000 1.1471e+07 7.6802e+06 1.6588e+07 8.1522e+06 1.6073e+07 9.6389e+06 1.3709e+07
   3.7500 1.0929e+07 7.4239e+06 1.5774e+07 7.8606e+06 1.5316e+07 9.2348e+06 1.2984e+07
   4.0000 1.0339e+07 7.1221e+06 1.4897e+07 7.5231e+06 1.4495e+07 8.7839e+06 1.2211e+07
