   0.0000 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
   0.2500 2.9674e+08 1.3604e+08 9.9007e+08 1.5069e+08 9.9007e+08 2.2971e+08 2.9674e+08
   0.5000 5.2205e+08 2.4507e+08 1.5547e+09 2.5017e+08 1.5547e+09 4.6914e+08 5.2205e+08
   0.7500 7.1245e+08 2.1657e+08 1.9507e+09 2.3101e+08 1.9481e+09 5.9365e+08 7.9321e+08
   1.0000 8.4108e+08 1.7621e+08 2.1790e+09 2.0002e+08 2.1640e+09 6.6472e+08 1.0411e+09
   1.2500 8.8302e+08 1.4463e+08 2.1851e+09 1.7312e+08 2.1574e+09 6.7990e+08 1.1498e+09
   1.5000 8.4775e+08 1.2586e+08 2.0078e+09 1.5401e+08 1.9746e+09 6.4813e+08 1.1236e+09
   1.7500 7.6465e+08 1.2269e+08 1.7364e+09 1.4785e+08 1.7036e+09 5.8670e+08 1.0148e+09
   2.0000 6.6212e+08 1.3586e+08 1.4453e+09 1.5759e+08 1.4163e+09 5.1246e+08 8.7339e+08
   2.2500 5.5897e+08 1.4863e+08 1.1765e+09 1.6710e+08 1.1522e+09 4.3724e+08 7.3062e+08
   2.5000 4.6489e+08 1.4952e+08 9.4643e+08 1.6488e+08 9.2663e+08 3.6767e+08 6.0156e+08
   2.7500 3.8357e+08 1.4077e+08 7.5751e+08 1.5329e+08 7.4165e+08 3.0660e+08 4.9134e+08
   3.0000 3.1533e+08 1.2849e+08 6.0574e+08 1.3865e+08 5.9311e+08 2.5455e+08 4.0007e+08
   3.2500 2.5897e+08 1.1508e+08 4.8507e+08 1.2333e+08 4.7501e+08 2.1096e+08 3.2565e+08
   3.5000 2.1282e+08 1.0165e+08 3.8946e+08 1.0835e+08 3.8145e+08 1.7481e+08 2.6541e+08
   3.7500 1.7520e+08 8.9038e+07 3.1384e+08 9.4494e+07 3.0744e+08 1.4503e+08 2.1683e+08
   4.0000 1.4463e+08 7.7593e+07 2.5399e+08 8.2041e+07 2.4888e+08 1.2062e+08 1.7766e+08
   4.2500 1.1980e+08 6.7396e+07 2.0652e+08 7.1027e+07 2.0244e+08 1.0063e+08 1.4609e+08
   4.5000 9.9620e+07 5.8412e+07 1.6877e+08 6.1379e+07 1.6551e+08 8.4265e+07 1.2061e+08
