  11.2500 2.2951e+06 1.7371e+06 3.1520e+06 1.7612e+06 3.1337e+06 2.1329e+06 2.4713e+06
  11.5000 2.1364e+06 1.6201e+06 2.9272e+06 1.6418e+06 2.9107e+06 1.9880e+06 2.2973e+06
  11.7500 1.9901e+06 1.5120e+06 2.7205e+06 1.5317e+06 2.7055e+06 1.8542e+06 2.1373e+06
  12.0000 1.8551e+06 1.4121e+06 2.5301e+06 1.4300e+06 2.5165e+06 1.7305e+06 1.9898e+06
  12.2500 1.7303e+06 1.3196e+06 2.3546e+06 1.3358e+06 2.3423e+06 1.6161e+06 1.8538e+06
  12.5000 1.6150e+06 1.2339e+06 2.1928e+06 1.2487e+06 2.1816e+06 1.5101e+06 1.7283e+06
  12.7500 1.5084e+06 1.1545e+06 2.0434e+06 1.1679e+06 2.0332e+06 1.4119e+06 1.6123e+06
  13.0000 1.4097e+06 1.0809e+06 1.9055e+06 1.0931e+06 1.8962e+06 1.3210e+06 1.5052e+06
  13.2500 1.3183e+06 1.0127e+06 1.7781e+06 1.0238e+06 1.7696e+06 1.2366e+06 1.4061e+06
  13.5000 1.2336e+06 9.4932e+05 1.6603e+06 9.5948e+05 1.6525e+06 1.1584e+06 1.3145e+06
  13.7500 1.1552e+06 8.9051e+05 1.5513e+06 8.9979e+05 1.5442e+06 1.0857e+06 1.2296e+06
  14.0000 1.0824e+06 8.3588e+05 1.4504e+06 8.4437e+05 1.4439e+06 1.0183e+06 1.1511e+06
  14.2500 1.0149e+06 7.8512e+05 1.3570e+06 7.9290e+05 1.3510e+06 9.5563e+05 1.0783e+06
  14.5000 9.5222e+05 7.3793e+05 1.2704e+06 7.4506e+05 1.2650e+06 8.9740e+05 1.0108e+06
  14.7500 8.9396e+05 6.9397e+05 1.1901e+06 7.0051e+05 1.1851e+06 8.4322e+05 9.4807e+05
  15.0000 8.3977e+05 6.5300e+05 1.1156e+06 6.5901e+05 1.1110e+06 7.9276e+05 8.8982e+05
  15.2500 7.8932e+05 6.1478e+05 1.0464e+06 6.2030e+05 1.0422e+06 7.4574e+05 8.3566e+05
  15.5000 7.4232e+05 5.7911e+05 9.8204e+05 5.8420e+05 9.7817e+05 7.0191e+05 7.8526e+05
  15.7500 6.9852e+05 5.4581e+05 9.2222e+05 5.5049e+05 9.1865e+05 6.6100e+05 7.3833e+05
  16.0000 6.5767e+05 5.1470e+05 8.6655e+05 5.1901e+05 8.6326e+05 6.2282e+05 6.9460e+05
  16.2500 6.1954e+05 4.8561e+05 8.1470e+05 4.8959e+05 8.1167e+05 5.8716e+05 6.5383e+05
  16.5000 5.8395e+05 4.5841e+05 7.6640e+05 4.6208e+05 7.6360e+05 5.5382e+05 6.1580e+05
  16.7500 5.5068e+05 4.3295e+05 7.2136e+05 4.3634e+05 7.1877e+05 5.2265e+05 5.8029e+05
  17.0000 5.1959e+05 4.0912e+05 6.7934e+05 4.1225e+05 6.7695e+05 4.9348e+05 5.4713e+05
  17.2500 4.9051e+05 3.8680e+05 6.4012e+05 3.8969e+05 6.3791e+05 4.6618e+05 5.1614e+05
  17.5000 4.6329e+05 3.6588e+05 6.0349e+05 3.6856e+05 6.0144e+05 4.4061e+05 4.8717e+05
  17.7500 4.3780e+05 3.4626e+05 5.6925e+05 3.4874e+05 5.6736e+05 4.1664e+05 4.6006e+05
  18.0000 4.1393e+05 3.2786e+05 5.3724e+05 3.3016e+05 5.3548e+05 3.9417e+05 4.3468e+05
  18.2500 3.9154e+05 3.1058e+05 5.0728e+05 3.1271e+05 5.0565e+05 3.7309e+05 4.1091e+05
  18.5000 3.7055e+05 2.9434e+05 4.7923e+05 2.9632e+05 4.7772e+05 3.5331e+05 3.8863e+05
  18.7500 3.5085e+05 2.7909e+05 4.5295e+05 2.8092e+05 4.5154e+05 3.3472e+05 3.6774e+05
  19.0000 3.3236e+05 2.6474e+05 4.2832e+05 2.6644e+05 4.2701e+05 3.1726e+05 3.4814e+05
  19.2500 3.1498e+05 2.5123e+05 4.0522e+05 2.5282e+05 4.0400e+05 3.0085e+05 3.2974e+05
  19.5000 2.9864e+05 2.3852e+05 3.8354e+05 2.4000e+05 3.8241e+05 2.8541e+05 3.1245e+05
  19.7500 2.8328e+05 2.2655e+05 3.6319e+05 2.2792e+05 3.6214e+05 2.7088e+05 2.9621e+05
  20.0000 2.6882e+05 2.1527e+05 3.4408e+05 2.1655e+05 3.4310e+05 2.5720e+05 2.8093e+05
  20.2500 2.5521e+05 2.0463e+05 3.2612e+05 2.0582e+05 3.2521e+05 2.4431e+05 2.6656e+05
  20.5000 2.4240e+05 1.9460e+05 3.0924e+05 1.9571e+05 3.0838e+05 2.3216e+05 2.5304e+05
  20.7500 2.3032e+05 1.8513e+05 2.9335e+05 1.8616e+05 2.9256e+05 2.2070e+05 2.4030e+05
  21.0000 2.1893e+05 1.7619e+05 2.7841e+05 1.7716e+05 2.7767e+05 2.0990e+05 2.2830e+05
  21.2500 2.0819e+05 1.6775e+05 2.6434e+05 1.6865e+05 2.6364e+05 1.9970e+05 2.1698e+05
  21.5000 1.9805e+05 1.5977e+05 2.5109e+05 1.6061e+05 2.5044e+05 1.9007e+05 2.0631e+05
  21.7500 1.8848e+05 1.5222e+05 2.3860e+05 1.5301e+05 2.3799e+05 1.8098e+05 1.9625e+05
  22.0000 1.7944e+05 1.4509e+05 2.2682e+05 1.4582e+05 2.2626e+05 1.7238e+05 1.8674e+05
  22.2500 1.7090e+05 1.3834e+05 2.1571e+05 1.3902e+05 2.1518e+05 1.6426e+05 1.7777e+05
  22.5000 1.6283e+05 1.3195e+05 2.0522e+05 1.3259e+05 2.0472e+05 1.5657e+05 1.6929e+05
  22.7500 1.5519e+05 1.2590e+05 1.9531e+05 1.2650e+05 1.9484e+05 1.4929e+05 1.6128e+05
  23.0000 1.4797e+05 1.2017e+05 1.8595e+05 1.2073e+05 1.8551e+05 1.4240e+05 1.5370e+05
  23.2500 1.4113e+05 1.1474e+05 1.7710e+05 1.1527e+05 1.7669e+05 1.3588e+05 1.4652e+05
  23.5000 1.3465e+05 1.0959e+05 1.6873e+05 1.1008e+05 1.6834e+05 1.2970e+05 1.3974e+05
  23.7500 1.2851e+05 1.0471e+05 1.6081e+05 1.0517e+05 1.6045e+05 1.2384e+05 1.3331e+05
  24.0000 1.2270e+05 1.0007e+05 1.5332e+05 1.0051e+05 1.5298e+05 1.1828e+05 1.2722e+05
  24.2500 1.1718e+05 9.5676e+04 1.4623e+05 9.6083e+04 1.4591e+05 1.1302e+05 1.2146e+05
  24.5000 1.1195e+05 9.1500e+04 1.3952e+05 9.1883e+04 1.3922e+05 1.0802e+05 1.1599e+05
  24.7500 1.0699e+05 8.7534e+04 1.3315e+05 8.7893e+04 1.3288e+05 1.0327e+05 1.1080e+05
  25.0000 1.0228e+05 8.3765e+04 1.2713e+05 8.4103e+04 1.2687e+05 9.8764e+04 1.0588e+05
  25.2500 9.7814e+04 8.0183e+04 1.2142e+05 8.0500e+04 1.2117e+05 9.4484e+04 1.0122e+05
  25.5000 9.3568e+04 7.6777e+04 1.1600e+05 7.7075e+04 1.1577e+05 9.0416e+04 9.6786e+04
  25.7500 8.9534e+04 7.3537e+04 1.1086e+05 7.3818e+04 1.1064e+05 8.6550e+04 9.2578e+04
  26.0000 8.5700e+04 7.0454e+04 1.0599e+05 7.0718e+04 1.0578e+05 8.2874e+04 8.8580e+04
  26.2500 8.2054e+04 6.7520e+04 1.0136e+05 6.7768e+04 1.0117e+05 7.9378e+04 8.4781e+04
  26.5000 7.8588e+04 6.4726e+04 9.6970e+04 6.4960e+04 9.6787e+04 7.6052e+04 8.1170e+04
  26.7500 7.5290e+04 6.2066e+04 9.2799e+04 6.2286e+04 9.2627e+04 7.2886e+04 7.7736e+04
  27.0000 7.2151e+04 5.9530e+04 8.8835e+04 5.9738e+04 8.8674e+04 6.9871e+04 7.4469e+04
  27.2500 6.9162e+04 5.7114e+04 8.5065e+04 5.7310e+04 8.4912e+04 6.6999e+04 7.1359e+04
  27.5000 6.6314e+04 5.4810e+04 8.1476e+04 5.4995e+04 8.1332e+04 6.4263e+04 6.8398e+04
  27.7500 6.3602e+04 5.2613e+04 7.8060e+04 5.2787e+04 7.7924e+04 6.1654e+04 6.5578e+04
  28.0000 6.1016e+04 5.0517e+04 7.4807e+04 5.0681e+04 7.4679e+04 5.9166e+04 6.2891e+04
  28.2500 5.8550e+04 4.8517e+04 7.1709e+04 4.8672e+04 7.1588e+04 5.6794e+04 6.0330e+04
  28.5000 5.6199e+04 4.6608e+04 6.8757e+04 4.6754e+04 6.8642e+04 5.4530e+04 5.7890e+04
  28.7500 5.3956e+04 4.4784e+04 6.5943e+04 4.4923e+04 6.5835e+04 5.2370e+04 5.5562e+04
  29.0000 5.1816e+04 4.3043e+04 6.3261e+04 4.3174e+04 6.3159e+04 5.0308e+04 5.3341e+04
  29.2500 4.9773e+04 4.1380e+04 6.0704e+04 4.1503e+04 6.0608e+04 4.8339e+04 5.1223e+04
  29.5000 4.7823e+04 3.9790e+04 5.8265e+04 3.9906e+04 5.8174e+04 4.6458e+04 4.9201e+04
  29.7500 4.5960e+04 3.8270e+04 5.5938e+04 3.8380e+04 5.5852e+04 4.4662e+04 4.7271e+04
  30.0000 4.4181e+04 3.6817e+04 5.3717e+04 3.6922e+04 5.3636e+04 4.2945e+04 4.5428e+04
  30.2500 4.2481e+04 3.5427e+04 5.1598e+04 3.5526e+04 5.1520e+04 4.1304e+04 4.3667e+04
  30.5000 4.0856e+04 3.4098e+04 4.9574e+04 3.4191e+04 4.9501e+04 3.9735e+04 4.1985e+04
  30.7500 3.9302e+04 3.2826e+04 4.7642e+04 3.2914e+04 4.7572e+04 3.8234e+04 4.0378e+04
  31.0000 3.7817e+04 3.1608e+04 4.5796e+04 3.1692e+04 4.5730e+04 3.6799e+04 3.8841e+04
  31.2500 3.6396e+04 3.0442e+04 4.4032e+04 3.0522e+04 4.3969e+04 3.5426e+04 3.7372e+04
  31.5000 3.5037e+04 2.9326e+04 4.2346e+04 2.9401e+04 4.2287e+04 3.4111e+04 3.5967e+04
  31.7500 3.3736e+04 2.8256e+04 4.0735e+04 2.8328e+04 4.0679e+04 3.2853e+04 3.4623e+04
  32.0000 3.2491e+04 2.7232e+04 3.9195e+04 2.7300e+04 3.9141e+04 3.1649e+04 3.3337e+04
  32.2500 3.1299e+04 2.6250e+04 3.7722e+04 2.6314e+04 3.7671e+04 3.0495e+04 3.2106e+04
  32.5000 3.0157e+04 2.5309e+04 3.6313e+04 2.5370e+04 3.6264e+04 2.9390e+04 3.0927e+04
  32.7500 2.9064e+04 2.4407e+04 3.4965e+04 2.4465e+04 3.4919e+04 2.8331e+04 2.9799e+04
  33.0000 2.8017e+04 2.3542e+04 3.3675e+04 2.3597e+04 3.3631e+04 2.7317e+04 2.8718e+04
  33.2500 2.7012e+04 2.2712e+04 3.2439e+04 2.2764e+04 3.2398e+04 2.6344e+04 2.7683e+04
  33.5000 2.6050e+04 2.1915e+04 3.1256e+04 2.1965e+04 3.1217e+04 2.5410e+04 2.6690e+04
  33.7500 2.5126e+04 2.1151e+04 3.0122e+04 2.1198e+04 3.0085e+04 2.4515e+04 2.5738e+04
  34.0000 2.4239e+04 2.0417e+04 2.9035e+04 2.0462e+04 2.9000e+04 2.3655e+04 2.4824e+04
  34.2500 2.3389e+04 1.9712e+04 2.7994e+04 1.9755e+04 2.7960e+04 2.2830e+04 2.3948e+04
  34.5000 2.2572e+04 1.9035e+04 2.6995e+04 1.9076e+04 2.6962e+04 2.2038e+04 2.3107e+04
  34.7500 2.1788e+04 1.8385e+04 2.6036e+04 1.8424e+04 2.6006e+04 2.1277e+04 2.2300e+04
  35.0000 2.1036e+04 1.7760e+04 2.5117e+04 1.7797e+04 2.5088e+04 2.0546e+04 2.1525e+04
  35.2500 2.0313e+04 1.7160e+04 2.4235e+04 1.7195e+04 2.4207e+04 1.9844e+04 2.0781e+04
  35.5000 1.9618e+04 1.6583e+04 2.3389e+04 1.6616e+04 2.3362e+04 1.9170e+04 2.0066e+04
  35.7500 1.8951e+04 1.6028e+04 2.2576e+04 1.6060e+04 2.2551e+04 1.8521e+04 1.9380e+04
  36.0000 1.8310e+04 1.5494e+04 2.1796e+04 1.5525e+04 2.1772e+04 1.7898e+04 1.8720e+04
  36.2500 1.7693e+04 1.4981e+04 2.1047e+04 1.5010e+04 2.1024e+04 1.7299e+04 1.8086e+04
  36.5000 1.7100e+04 1.4488e+04 2.0327e+04 1.4515e+04 2.0305e+04 1.6722e+04 1.7477e+04
  36.7500 1.6530e+04 1.4013e+04 1.9635e+04 1.4039e+04 1.9614e+04 1.6168e+04 1.6891e+04
  37.0000 1.5982e+04 1.3556e+04 1.8971e+04 1.3581e+04 1.8951e+04 1.5635e+04 1.6328e+04
  37.2500 1.5455e+04 1.3116e+04 1.8332e+04 1.3140e+04 1.8313e+04 1.5122e+04 1.5786e+04
  37.5000 1.4948e+04 1.2692e+04 1.7718e+04 1.2715e+04 1.7700e+04 1.4628e+04 1.5266e+04
  37.7500 1.4460e+04 1.2284e+04 1.7128e+04 1.2306e+04 1.7110e+04 1.4153e+04 1.4764e+04
  38.0000 1.3990e+04 1.1892e+04 1.6560e+04 1.1912e+04 1.6544e+04 1.3696e+04 1.4282e+04
  38.2500 1.3537e+04 1.1513e+04 1.6014e+04 1.1533e+04 1.5998e+04 1.3255e+04 1.3818e+04
  38.5000 1.3102e+04 1.1149e+04 1.5489e+04 1.1168e+04 1.5474e+04 1.2831e+04 1.3371e+04
  38.7500 1.2683e+04 1.0798e+04 1.4983e+04 1.0816e+04 1.4969e+04 1.2422e+04 1.2941e+04
  39.0000 1.2279e+04 1.0459e+04 1.4497e+04 1.0476e+04 1.4483e+04 1.2029e+04 1.2527e+04
  39.2500 1.1890e+04 1.0133e+04 1.4028e+04 1.0150e+04 1.4015e+04 1.1650e+04 1.2128e+04
  39.5000 1.1515e+04 9.8187e+03 1.3577e+04 9.8344e+03 1.3564e+04 1.1284e+04 1.1744e+04
  39.7500 1.1154e+04 9.5155e+03 1.3143e+04 9.5306e+03 1.3131e+04 1.0932e+04 1.1374e+04
  40.0000 1.0806e+04 9.2231e+03 1.2725e+04 9.2376e+03 1.2713e+04 1.0592e+04 1.1017e+04
  40.2500 1.0470e+04 8.9411e+03 1.2322e+04 8.9550e+03 1.2310e+04 1.0265e+04 1.0674e+04
  40.5000 1.0147e+04 8.6691e+03 1.1934e+04 8.6824e+03 1.1923e+04 9.9496e+03 1.0343e+04
  40.7500 9.8350e+03 8.4067e+03 1.1559e+04 8.4193e+03 1.1549e+04 9.6451e+03 1.0023e+04
  41.0000 9.5340e+03 8.1532e+03 1.1199e+04 8.1654e+03 1.1189e+04 9.3514e+03 9.7151e+03
  41.2500 9.2437e+03 7.9086e+03 1.0851e+04 7.9202e+03 1.0842e+04 9.0678e+03 9.4179e+03
  41.5000 8.9634e+03 7.6722e+03 1.0516e+04 7.6834e+03 1.0507e+04 8.7941e+03 9.1311e+03
  41.7500 8.6928e+03 7.4440e+03 1.0192e+04 7.4547e+03 1.0184e+04 8.5299e+03 8.8543e+03
  42.0000 8.4316e+03 7.2235e+03 9.8801e+03 7.2337e+03 9.8718e+03 8.2747e+03 8.5871e+03
  42.2500 8.1794e+03 7.0105e+03 9.5790e+03 7.0203e+03 9.5710e+03 8.0282e+03 8.3291e+03
  42.5000 7.9358e+03 6.8046e+03 9.2885e+03 6.8140e+03 9.2808e+03 7.7902e+03 8.0800e+03
  42.7500 7.7005e+03 6.6057e+03 9.0080e+03 6.6147e+03 9.0006e+03 7.5602e+03 7.8394e+03
  43.0000 7.4732e+03 6.4134e+03 8.7373e+03 6.4220e+03 8.7302e+03 7.3380e+03 7.6070e+03
  43.2500 7.2536e+03 6.2274e+03 8.4759e+03 6.2358e+03 8.4691e+03 7.1233e+03 7.3825e+03
  43.5000 7.0414e+03 6.0477e+03 8.2235e+03 6.0557e+03 8.2169e+03 6.9158e+03 7.1656e+03
  43.7500 6.8362e+03 5.8739e+03 7.9797e+03 5.8815e+03 7.9734e+03 6.7151e+03 6.9560e+03
  44.0000 6.6379e+03 5.7058e+03 7.7442e+03 5.7131e+03 7.7381e+03 6.5212e+03 6.7534e+03
  44.2500 6.4462e+03 5.5432e+03 7.5167e+03 5.5502e+03 7.5109e+03 6.3336e+03 6.5576e+03
  44.5000 6.2609e+03 5.3859e+03 7.2968e+03 5.3927e+03 7.2912e+03 6.1523e+03 6.3683e+03
  44.7500 6.0817e+03 5.2337e+03 7.0844e+03 5.2402e+03 7.0790e+03 5.9768e+03 6.1853e+03
  45.0000 5.9083e+03 5.0865e+03 6.8790e+03 5.0927e+03 6.8738e+03 5.8071e+03 6.0082e+03
  45.2500 5.7406e+03 4.9439e+03 6.6805e+03 4.9499e+03 6.6755e+03 5.6430e+03 5.8371e+03
  45.5000 5.5784e+03 4.8060e+03 6.4885e+03 4.8118e+03 6.4838e+03 5.4841e+03 5.6714e+03
  45.7500 5.4214e+03 4.6725e+03 6.3029e+03 4.6780e+03 6.2983e+03 5.3304e+03 5.5112e+03
  46.0000 5.2694e+03 4.5432e+03 6.1234e+03 4.5486e+03 6.1190e+03 5.1816e+03 5.3562e+03
  46.2500 5.1224e+03 4.4181e+03 5.9497e+03 4.4232e+03 5.9455e+03 5.0376e+03 5.2062e+03
  46.5000 4.9801e+03 4.2969e+03 5.7817e+03 4.3018e+03 5.7776e+03 4.8982e+03 5.0610e+03
  46.7500 4.8423e+03 4.1795e+03 5.6192e+03 4.1842e+03 5.6153e+03 4.7632e+03 4.9205e+03
  47.0000 4.7089e+03 4.0658e+03 5.4619e+03 4.0703e+03 5.4581e+03 4.6324e+03 4.7844e+03
  47.2500 4.5797e+03 3.9556e+03 5.3097e+03 3.9600e+03 5.3060e+03 4.5058e+03 4.6527e+03
  47.5000 4.4546e+03 3.8489e+03 5.1623e+03 3.8531e+03 5.1588e+03 4.3832e+03 4.5251e+03
  47.7500 4.3334e+03 3.7455e+03 5.0196e+03 3.7496e+03 5.0162e+03 4.2644e+03 4.4016e+03
  48.0000 4.2160e+03 3.6453e+03 4.8815e+03 3.6492e+03 4.8782e+03 4.1493e+03 4.2819e+03
  48.2500 4.1023e+03 3.5482e+03 4.7477e+03 3.5520e+03 4.7446e+03 4.0377e+03 4.1660e+03
  48.5000 3.9921e+03 3.4541e+03 4.6182e+03 3.4577e+03 4.6151e+03 3.9297e+03 4.0537e+03
  48.7500 3.8853e+03 3.3628e+03 4.4927e+03 3.3663e+03 4.4897e+03 3.8249e+03 3.9449e+03
  49.0000 3.7818e+03 3.2744e+03 4.3711e+03 3.2778e+03 4.3683e+03 3.7234e+03 3.8395e+03
  49.2500 3.6815e+03 3.1886e+03 4.2533e+03 3.1918e+03 4.2506e+03 3.6249e+03 3.7373e+03
  49.5000 3.5842e+03 3.1054e+03 4.1392e+03 3.1086e+03 4.1365e+03 3.5295e+03 3.6382e+03
  49.7500 3.4899e+03 3.0248e+03 4.0285e+03 3.0278e+03 4.0260e+03 3.4369e+03 3.5422e+03
  50.0000 3.3985e+03 2.9465e+03 3.9213e+03 2.9494e+03 3.9188e+03 3.3472e+03 3.4491e+03
  50.2500 3.3098e+03 2.8706e+03 3.8173e+03 2.8734e+03 3.8150e+03 3.2601e+03 3.3588e+03
  50.5000 3.2238e+03 2.7969e+03 3.7165e+03 2.7996e+03 3.7142e+03 3.1756e+03 3.2712e+03
  50.7500 3.1403e+03 2.7254e+03 3.6188e+03 2.7280e+03 3.6166e+03 3.0937e+03 3.1862e+03
  51.0000 3.0593e+03 2.6559e+03 3.5240e+03 2.6585e+03 3.5219e+03 3.0141e+03 3.1038e+03
  51.2500 2.9807e+03 2.5885e+03 3.4321e+03 2.5910e+03 3.4300e+03 2.9369e+03 3.0238e+03
  51.5000 2.9043e+03 2.5230e+03 3.3429e+03 2.5254e+03 3.3409e+03 2.8620e+03 2.9461e+03
  51.7500 2.8303e+03 2.4595e+03 3.2563e+03 2.4618e+03 3.2544e+03 2.7892e+03 2.8708e+03
  52.0000 2.7584e+03 2.3977e+03 3.1724e+03 2.3999e+03 3.1705e+03 2.7186e+03 2.7976e+03
  52.2500 2.6886e+03 2.3377e+03 3.0909e+03 2.3399e+03 3.0891e+03 2.6500e+03 2.7266e+03
  52.5000 2.6208e+03 2.2795e+03 3.0118e+03 2.2815e+03 3.0101e+03 2.5834e+03 2.6577e+03
  52.7500 2.5549e+03 2.2229e+03 2.9351e+03 2.2249e+03 2.9334e+03 2.5187e+03 2.5907e+03
  53.0000 2.4910e+03 2.1679e+03 2.8606e+03 2.1698e+03 2.8589e+03 2.4558e+03 2.5257e+03
  53.2500 2.4289e+03 2.1144e+03 2.7882e+03 2.1163e+03 2.7866e+03 2.3948e+03 2.4626e+03
  53.5000 2.3686e+03 2.0625e+03 2.7180e+03 2.0643e+03 2.7164e+03 2.3355e+03 2.4012e+03
  53.7500 2.3100e+03 2.0120e+03 2.6498e+03 2.0137e+03 2.6483e+03 2.2778e+03 2.3416e+03
  54.0000 2.2530e+03 1.9629e+03 2.5835e+03 1.9646e+03 2.5821e+03 2.2218e+03 2.2837e+03
  54.2500 2.1977e+03 1.9152e+03 2.5192e+03 1.9168e+03 2.5178e+03 2.1674e+03 2.2275e+03
  54.5000 2.1439e+03 1.8688e+03 2.4566e+03 1.8704e+03 2.4553e+03 2.1145e+03 2.1728e+03
  54.7500 2.0916e+03 1.8237e+03 2.3959e+03 1.8253e+03 2.3946e+03 2.0631e+03 2.1197e+03
  55.0000 2.0408e+03 1.7799e+03 2.3369e+03 1.7814e+03 2.3357e+03 2.0131e+03 2.0680e+03
  55.2500 1.9913e+03 1.7373e+03 2.2796e+03 1.7387e+03 2.2783e+03 1.9645e+03 2.0178e+03
  55.5000 1.9433e+03 1.6958e+03 2.2238e+03 1.6972e+03 2.2227e+03 1.9172e+03 1.9690e+03
  55.7500 1.8966e+03 1.6554e+03 2.1697e+03 1.6568e+03 2.1685e+03 1.8713e+03 1.9216e+03
  56.0000 1.8512e+03 1.6162e+03 2.1170e+03 1.6175e+03 2.1159e+03 1.8266e+03 1.8754e+03
